url,artist,name,artist_pop,track_pop,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,bpm,time_signature,duration_ms,app,release_date,image,songplay,C1,M1,K1,mode,key,camelot,
spotify:track:5HujDMiRNqZwEzVAh3oFD3,sangiovanni,farfalle,63,64,0.733,0.784,-5.211,0.0606,0.0927,0,0.195,0.377,120.016,4,164000,spotify,2/3/2022,https://i.scdn.co/image/ab67616d0000b273760c37576f01b38fdd1ae7b5,https://p.scdn.co/mp3-preview/5bfcaf5700890269c7c3af2747194b9e5def49f0?cid=774b29d4f13844c495f206cafdad9c86,3B,1,3,4,B,4B,
spotify:track:2t16D9V5FmmRAJjsSpwvZf,Labrinth,When I R.I.P.,78,73,0.417,0.551,-6.456,0.174,0.73,0.0017,0.0907,0.444,87.614,4,174568,spotify,10/4/2019,https://i.scdn.co/image/ab67616d0000b27389c39ba1acdf33ed7acd3867,https://p.scdn.co/mp3-preview/b0a3c806c1eaab8c2e892031a00c25548b82c921?cid=774b29d4f13844c495f206cafdad9c86,8A,0,8,9,A,9A,
spotify:track:2QWEMqQMJR1KDf6hDjJOs6,j-hope,Arson,72,77,0.938,0.798,-3.998,0.103,0.0081,0.0001,0.146,0.265,99.992,4,159762,spotify,7/15/2022,https://i.scdn.co/image/ab67616d0000b273ce5bba40b16f887e0461c6e2,https://p.scdn.co/mp3-preview/174f3f31b59310e0a141ece9de48bcd5e63a2756?cid=774b29d4f13844c495f206cafdad9c86,1B,1,1,2,B,2B,
spotify:track:7GARzfC1mwhDuk4t9WOACq,j-hope,MORE,72,72,0.783,0.722,-4.864,0.0357,0.0054,0.0021,0.105,0.306,97.031,4,180022,spotify,7/15/2022,https://i.scdn.co/image/ab67616d0000b273ce5bba40b16f887e0461c6e2,https://p.scdn.co/mp3-preview/c618b8478113f7e3927b7f3b7fabfdad969609df?cid=774b29d4f13844c495f206cafdad9c86,2B,1,2,3,B,3B,
spotify:track:3ujiq7yK4Uan5z4876fHLK,"DJ Robin, Schürze",Layla,58,71,0.442,0.922,-2.918,0.0695,0.0013,0,0.432,0.388,140.082,4,185437,spotify,3/25/2022,https://i.scdn.co/image/ab67616d0000b2738c7e5298244046dd4065d83c,https://p.scdn.co/mp3-preview/0a0286042961dd277bc52036c71acda7d5d52c91?cid=774b29d4f13844c495f206cafdad9c86,5A,0,5,6,A,6A,
spotify:track:5lfWrciYtohtIMVDVZd0Rf,"Calvin Harris, Justin Timberlake, Halsey, Pharrell Williams","Stay With Me (with Justin Timberlake, Halsey, & Pharrell)",83,76,0.81,0.733,-6.338,0.0444,0.276,0.00000673,0.288,0.9,125.975,4,229283,spotify,7/15/2022,https://i.scdn.co/image/ab67616d0000b2739b93a80dbfd3d789065d7b67,https://p.scdn.co/mp3-preview/a7b6c21873ddee1947b2877cff0733b57b0e700d?cid=774b29d4f13844c495f206cafdad9c86,9B,1,9,10,B,10B,
spotify:track:4rmVZajAF7PkrCagGPHbqa,Drake,Sticky,97,80,0.853,0.495,-14.63,0.14,0.0917,0.0002,0.0844,0.0774,137.027,4,243228,spotify,6/17/2022,https://i.scdn.co/image/ab67616d0000b2738dc0d801766a5aa6a33cbe37,https://p.scdn.co/mp3-preview/7a4f1c25caef440775c7a9eeafd491db1f84e275?cid=774b29d4f13844c495f206cafdad9c86,6B,1,6,7,B,7B,
spotify:track:13Irp51zj01BZu2XtDrnAg,Lizzo,2 Be Loved (Am I Ready),78,77,0.721,0.769,-4.111,0.105,0.0922,0,0.0817,0.915,155.932,4,187108,spotify,7/14/2022,https://i.scdn.co/image/ab67616d0000b273caa75a1b27530c05d8b76675,https://p.scdn.co/mp3-preview/5de13186b9510b7bf5d43c6724888462ebb5d085?cid=774b29d4f13844c495f206cafdad9c86,7B,1,7,8,B,8B,
spotify:track:0i4UV3HjjvsUuV3BajEXoD,"MC Tairon, Mc Vitin Da Igrejinha, Dj Win",Baile no Morro,67,80,0.714,0.404,-7.903,0.453,0.457,0,0.0701,0.782,130.088,4,140308,spotify,6/17/2022,https://i.scdn.co/image/ab67616d0000b27352cf91ed2a3ed757c6faaa8a,https://p.scdn.co/mp3-preview/df6f01d24fcee1aec1f006928ad1892896ad3258?cid=774b29d4f13844c495f206cafdad9c86,3A,0,3,4,A,4A,
spotify:track:5PZAbR6JHYYV9xp5gv0XES,"Zé Felipe, MC Mari",Bandido,69,77,0.882,0.721,-2.851,0.0512,0.0958,0,0.0989,0.97,120.018,4,132045,spotify,6/17/2022,https://i.scdn.co/image/ab67616d0000b2732336876467e5d6cc941b7539,https://p.scdn.co/mp3-preview/1e7c70f259757628a57ad56c5a1f825904c8b4ae?cid=774b29d4f13844c495f206cafdad9c86,11A,0,11,12,A,12A,
spotify:track:737gzPI5VAmgUGWiJ9yXuu,"Sofía Reyes, Jason Derulo, De La Ghetto","1, 2, 3 (feat. Jason Derulo & De La Ghetto)",69,71,0.792,0.895,-3.112,0.0587,0.165,0,0.0501,0.793,94.968,4,201526,spotify,2/10/2022,https://i.scdn.co/image/ab67616d0000b273ef8ed069d19e60c2ee7249af,https://p.scdn.co/mp3-preview/3b34168bd483a84571607cf0d9cba8278a447300?cid=774b29d4f13844c495f206cafdad9c86,1A,0,1,2,A,2A,
spotify:track:3gUzi41YOt3VExeyHSLsMj,"thasup, Lazza, Sfera Ebbasta",s!r! (feat. Lazza & Sfera Ebbasta),76,74,0.675,0.739,-4.603,0.0524,0.387,0,0.177,0.338,149.959,4,237701,spotify,7/15/2022,https://i.scdn.co/image/ab67616d0000b2735402672abf7a1b69e5d214a3,https://p.scdn.co/mp3-preview/1c9c3dc3aa4122e41056bd039d5f266a2f5f3905?cid=774b29d4f13844c495f206cafdad9c86,6A,0,6,7,A,7A,
spotify:track:3AbNNvo2OmyeDMvRBgf9vk,"TINI, Becky G, Anitta",La Loto,77,79,0.855,0.83,-2.815,0.106,0.0783,0.00000131,0.08,0.775,90.009,4,190667,spotify,7/6/2022,https://i.scdn.co/image/ab67616d0000b2732c4c95e7117b617b3c3c7de1,https://p.scdn.co/mp3-preview/f68791908c9ebdcd4feec24f1824297b5d7070cb?cid=774b29d4f13844c495f206cafdad9c86,1B,1,1,2,B,2B,
spotify:track:21szgNA72iLwvBxHQLgwBh,Nessa Barrett,die first,71,76,0.444,0.669,-6.727,0.125,0.0669,0,0.124,0.44,183.441,4,177109,spotify,6/24/2022,https://i.scdn.co/image/ab67616d0000b2737903b0d03d17b7140b94f739,https://p.scdn.co/mp3-preview/913041c3fecdb6c7886873ff3f619f3dc09869f3?cid=774b29d4f13844c495f206cafdad9c86,8A,0,8,9,A,9A,
spotify:track:7CAdT0HdiQNlt1C7xk2hep,Jung Kook,Stay Alive (Prod. SUGA of BTS),74,78,0.512,0.76,-5.889,0.0682,0.299,0,0.103,0.495,130.096,4,210928,spotify,2/11/2022,https://i.scdn.co/image/ab67616d0000b2738916a2bb404bed6755f2bbbd,https://p.scdn.co/mp3-preview/876a22b9339616e34cc89cbd14556f3f46131f07?cid=774b29d4f13844c495f206cafdad9c86,2A,0,2,3,A,3A,
spotify:track:6N1K5OVVCopBjGViHs2IvP,"Ed Sheeran, Taylor Swift",The Joker And The Queen (feat. Taylor Swift),89,72,0.528,0.309,-7.398,0.0329,0.924,0.0000021,0.282,0.307,133.83,4,185422,spotify,2/11/2022,https://i.scdn.co/image/ab67616d0000b27389aff4625958eac8d16535c7,https://p.scdn.co/mp3-preview/a0d12ef3cfe7b4b1a3339cf6f4d66f2ab6ce40da?cid=774b29d4f13844c495f206cafdad9c86,0B,1,0,1,B,1B,
spotify:track:4huBDGP4I3S0pYI0EaRN1c,"Fivio Foreign, Kanye West, Alicia Keys",City of Gods,71,68,0.474,0.801,-5.978,0.375,0.102,0,0.322,0.497,147.356,4,256000,spotify,2/11/2022,https://i.scdn.co/image/ab67616d0000b2739cd828e243b08cb70b15d047,https://p.scdn.co/mp3-preview/b32c731075ca1e32b0dfc9b302ad75acdcba277d?cid=774b29d4f13844c495f206cafdad9c86,8A,0,8,9,A,9A,
spotify:track:4LwU4Vp6od3Sb08CsP99GC,"Dr. Dre, Snoop Dogg",The Next Episode,78,80,0.922,0.909,-2.429,0.27,0.0281,0,0.0856,0.309,95.295,4,161507,spotify,11/16/1999,https://i.scdn.co/image/ab67616d0000b2739b19c107109de740bad72df5,https://p.scdn.co/mp3-preview/0a51a10b22c93ee8b214fe4a87a0b37fe98687f6?cid=774b29d4f13844c495f206cafdad9c86,10A,0,10,11,A,11A,
spotify:track:7lcI4X8RZxK4zIknJcwpBq,"Nicki Minaj, Lil Baby",Bussin,85,64,0.893,0.699,-8.059,0.0517,0.0576,0.00000302,0.128,0.747,139.972,4,136761,spotify,2/11/2022,https://i.scdn.co/image/ab67616d0000b2738c10ac7c3a733632833c3d88,https://p.scdn.co/mp3-preview/fe8c686c869d362c4c05643867c13c3f7c43c5f6?cid=774b29d4f13844c495f206cafdad9c86,11B,1,11,12,B,12B,
spotify:track:7KXjTSCq5nL1LoYtL7XAwS,Kendrick Lamar,HUMBLE.,87,83,0.908,0.621,-6.638,0.102,0.0003,0.0001,0.0958,0.421,150.011,4,177000,spotify,4/14/2017,https://i.scdn.co/image/ab67616d0000b2738b52c6b9bc4e43d873869699,https://p.scdn.co/mp3-preview/b588b9b29a08513e2dfe238b94ab3fca95b22a81?cid=774b29d4f13844c495f206cafdad9c86,1A,0,1,2,A,2A,
spotify:track:6potEImiklXkwD9qFzpu15,Labrinth,Forever,78,74,0.563,0.459,-7.781,0.0292,0.92,0.724,0.11,0.197,79.983,4,202536,spotify,10/4/2019,https://i.scdn.co/image/ab67616d0000b27389c39ba1acdf33ed7acd3867,https://p.scdn.co/mp3-preview/2692b80a59356ae0601f8f7991a7973523d0c2ed?cid=774b29d4f13844c495f206cafdad9c86,4A,0,4,5,A,5A,
spotify:track:70pwY1UfPmSVE3ybPjFy0p,Future,Worst Day,87,60,0.646,0.597,-6.045,0.401,0.11,0,0.0958,0.6,88.506,4,184893,spotify,2/11/2022,https://i.scdn.co/image/ab67616d0000b2736e3aecefe5941e228481e6de,https://p.scdn.co/mp3-preview/72b78119d51f572eab38575c0b23f042b9d6883c?cid=774b29d4f13844c495f206cafdad9c86,1B,1,1,2,B,2B,
spotify:track:0fv2KH6hac06J86hBUTcSf,"Tyler, The Creator",NEW MAGIC WAND,83,81,0.621,0.73,-5.414,0.107,0.0967,0.0001,0.673,0.464,139.566,4,195320,spotify,5/17/2019,https://i.scdn.co/image/ab67616d0000b2737005885df706891a3c182a57,https://p.scdn.co/mp3-preview/ffe2a8087b844352de557c4856249fcea85f3d35?cid=774b29d4f13844c495f206cafdad9c86,5A,0,5,6,A,6A,
spotify:track:35wvL50xvKpCHEJPxLOLPI,Bad Bunny,Si Estuviésemos Juntos,97,82,0.672,0.594,-6.813,0.0789,0.0626,0.0001,0.152,0.158,171.854,4,169248,spotify,12/23/2018,https://i.scdn.co/image/ab67616d0000b2732fbd77033247e889cb7d2ac4,https://p.scdn.co/mp3-preview/fd4b1363c44ad03c9931015511446e6d17a77812?cid=774b29d4f13844c495f206cafdad9c86,1A,0,1,2,A,2A,
spotify:track:35COLcFjvONwVv6jkG23gI,Anitta,Boys Don't Cry,78,63,0.589,0.842,-4.86,0.0372,0.0018,0,0.113,0.657,164.163,4,136012,spotify,1/27/2022,https://i.scdn.co/image/ab67616d0000b27371fe31f1c28cabcde929f401,https://p.scdn.co/mp3-preview/227b5704588dd6fcee066761bed78b493eb85a08?cid=774b29d4f13844c495f206cafdad9c86,5B,1,5,6,B,6B,
spotify:track:6MOst484piqXpzPPRRe8i5,XXXTENTACION,vice city,86,71,0.853,0.467,-6.843,0.195,0.006,0.0017,0.203,0.329,87.023,4,220709,spotify,1/28/2022,https://i.scdn.co/image/ab67616d0000b27376d75805b961da10f02a97c3,https://p.scdn.co/mp3-preview/c965eac532ddbbb07e2a4c162ff60032282e10ed?cid=774b29d4f13844c495f206cafdad9c86,9A,0,9,10,A,10A,
spotify:track:0KCSJzsQVxkloxoT7dyrqV,SiM,The Rumbling (TV Size),58,64,0.408,0.875,-1.536,0.0546,0,0.0001,0.264,0.646,144.975,4,90266,spotify,1/10/2022,https://i.scdn.co/image/ab67616d0000b2735d2f378be5d973ad504456d7,https://p.scdn.co/mp3-preview/a15ed244b653a07dace6f8bbe9773cb1c11e5b12?cid=774b29d4f13844c495f206cafdad9c86,8B,1,8,9,B,9B,
spotify:track:1Ov37jtRQ2YNAe8HzfczkL,Taylor Swift,Wildest Dreams (Taylor's Version),100,81,0.583,0.67,-7.289,0.0646,0.0374,0.0001,0.126,0.498,140.061,4,220433,spotify,9/17/2021,https://i.scdn.co/image/ab67616d0000b273eb10050f6fe8e2783a91a4b1,https://p.scdn.co/mp3-preview/6f173bf0631240d2329f542ed023aaf79db379c8?cid=774b29d4f13844c495f206cafdad9c86,8B,1,8,9,B,9B,
spotify:track:6NHpyYvJyQsg2nXXzGYc2R,Morgan Wallen,Thought You Should Know,83,78,0.529,0.695,-6.174,0.0278,0.488,0,0.142,0.514,139.993,4,215572,spotify,5/6/2022,https://i.scdn.co/image/ab67616d0000b273cfadf73b73ba2fbcbbf549de,https://p.scdn.co/mp3-preview/bb09f02896f898bdf18ef98fb5c722aa90a7cc15?cid=774b29d4f13844c495f206cafdad9c86,6B,1,6,7,B,7B,
spotify:track:6wyhUr4Xw8z5uSy0AhoZfU,"Future, Drake",I'M ON ONE (feat. Drake),87,73,0.773,0.707,-5.71,0.0568,0.0103,0,0.296,0.113,76.977,4,236187,spotify,4/29/2022,https://i.scdn.co/image/ab67616d0000b27386badd635b69aea887862214,https://p.scdn.co/mp3-preview/fc260f49fb5af6794061a1433650e865a7e4ebbc?cid=774b29d4f13844c495f206cafdad9c86,11B,1,11,12,B,12B,
spotify:track:7IBLt4Qarf4JDLxIQDv2O5,A$AP Rocky,D.M.B.,80,65,0.727,0.616,-8.487,0.338,0.542,0.00000447,0.482,0.392,140.014,4,291612,spotify,5/5/2022,https://i.scdn.co/image/ab67616d0000b27334a1040c25a7ff7fca5135f3,https://p.scdn.co/mp3-preview/af500c32fcb0db4ce209865cf07e3e94dee3f6c8?cid=774b29d4f13844c495f206cafdad9c86,8B,1,8,9,B,9B,
spotify:track:7Bot6AB2dsvZEyqzUL8AUH,Jack Harlow,I'd Do Anything To Make You Smile,80,63,0.832,0.522,-7.244,0.05,0.012,0.079,0.377,0.253,150.044,4,193765,spotify,5/6/2022,https://i.scdn.co/image/ab67616d0000b2738e55edb69ca44a25b52b17bb,https://p.scdn.co/mp3-preview/959c3260528764d5254722f62f6075ecd2b7990f?cid=774b29d4f13844c495f206cafdad9c86,2B,1,2,3,B,3B,
spotify:track:3FSwpQ9dBZBeBV6UdYHI2R,Future,712PM,87,66,0.711,0.686,-6.409,0.271,0.0355,0,0.124,0.536,146.971,4,173187,spotify,4/29/2022,https://i.scdn.co/image/ab67616d0000b27386badd635b69aea887862214,https://p.scdn.co/mp3-preview/ef40cec1a2230cbbfd6ffb90b83a235871f48c5e?cid=774b29d4f13844c495f206cafdad9c86,5A,0,5,6,A,6A,
spotify:track:7rWCWzPRftzZTZtIyQtaDU,"Future, Kanye West",KEEP IT BURNIN (feat. Kanye West),87,61,0.652,0.578,-6.187,0.161,0.0086,0,0.285,0.195,87.395,4,207213,spotify,4/29/2022,https://i.scdn.co/image/ab67616d0000b27386badd635b69aea887862214,https://p.scdn.co/mp3-preview/0372a68f5fc23e6bc4e7498cc16234cbf2c4ba91?cid=774b29d4f13844c495f206cafdad9c86,0B,1,0,1,B,1B,
spotify:track:0AAVJIN4plafvmNKqRCltG,Future,I'M DAT N****,87,63,0.911,0.573,-5.573,0.163,0.0112,0.0001,0.131,0.145,144.026,4,271840,spotify,4/29/2022,https://i.scdn.co/image/ab67616d0000b27386badd635b69aea887862214,https://p.scdn.co/mp3-preview/c692e6894ab189f86bf2d4f37802a5d0d54f8ae4?cid=774b29d4f13844c495f206cafdad9c86,2B,1,2,3,B,3B,
spotify:track:4XJRpBOG0bU3Nxnvam3FnC,Future,LOVE YOU BETTER,87,70,0.709,0.357,-9.289,0.214,0.478,0.0003,0.112,0.544,75.494,4,129480,spotify,4/29/2022,https://i.scdn.co/image/ab67616d0000b27386badd635b69aea887862214,https://p.scdn.co/mp3-preview/cddf09a09e4748f4836d984877d15b45502e3887?cid=774b29d4f13844c495f206cafdad9c86,5B,1,5,6,B,6B,
spotify:track:7HCX1Ch3mklJyEdpwPZBFW,"Future, Gunna, Young Thug",FOR A NUT (feat. Gunna & Young Thug),87,57,0.824,0.667,-6.603,0.0814,0.0032,0.00000265,0.0956,0.305,82.037,4,207933,spotify,4/29/2022,https://i.scdn.co/image/ab67616d0000b27386badd635b69aea887862214,https://p.scdn.co/mp3-preview/e028df363d5eedc1b5c4aca555240f9d3fbf8fb9?cid=774b29d4f13844c495f206cafdad9c86,10A,0,10,11,A,11A,
spotify:track:2tzgSUZOUKopYbRqQOVT8X,Future,MASSAGING ME,87,61,0.916,0.453,-4.148,0.158,0.0002,0,0.137,0.152,145.007,4,106133,spotify,4/29/2022,https://i.scdn.co/image/ab67616d0000b27386badd635b69aea887862214,https://p.scdn.co/mp3-preview/0b6845fe966b18ce474c610696a48415a0c15aba?cid=774b29d4f13844c495f206cafdad9c86,1B,1,1,2,B,2B,
spotify:track:1Ijpng3ZLhTRcEd8iqh4p4,Future,GOLD STACKS,87,55,0.763,0.526,-6.753,0.355,0.0094,0.00000225,0.111,0.362,181.856,4,162333,spotify,4/29/2022,https://i.scdn.co/image/ab67616d0000b27386badd635b69aea887862214,https://p.scdn.co/mp3-preview/0a5fddc85a91a1b42c66d00d68f9895bcab23c36?cid=774b29d4f13844c495f206cafdad9c86,5A,0,5,6,A,6A,
spotify:track:5bLGQqcpsz5ISWeihZfJnR,"Russ, Ed Sheeran",Are You Entertained (feat. Ed Sheeran),75,72,0.587,0.61,-6.881,0.234,0.0402,0,0.167,0.556,130.063,4,156083,spotify,7/22/2022,https://i.scdn.co/image/ab67616d0000b27301d1117cb19a324aa5b1dd1e,https://p.scdn.co/mp3-preview/9e36957f8b5459d16bcc16611ae0bcd2fc016335?cid=774b29d4f13844c495f206cafdad9c86,10A,0,10,11,A,11A,
spotify:track:0N9C80kcgL0xXGduKnYKWi,"Mac Miller, The Temper Trap",Love Lost,82,79,0.735,0.812,-4.417,0.151,0.528,0,0.186,0.584,109.835,4,162876,spotify,7/22/2022,https://i.scdn.co/image/ab67616d0000b2732e8e9d480a55d914e1c5ff3b,https://p.scdn.co/mp3-preview/35245a3f3471083f3a93717bf25aa4a8202f00a5?cid=774b29d4f13844c495f206cafdad9c86,2B,1,2,3,B,3B,
spotify:track:4xxeEWGQNFQ6qehlnev5LS,Marília Mendonça,Te Amo Demais,82,80,0.713,0.625,-3.473,0.0268,0.573,0,0.11,0.687,114.023,4,205685,spotify,7/21/2022,https://i.scdn.co/image/ab67616d0000b27333aa5241a4a528c0d1265e66,https://p.scdn.co/mp3-preview/19197f341ab74c45c9eb37c56d02b0564a2cfb10?cid=774b29d4f13844c495f206cafdad9c86,0B,1,0,1,B,1B,
spotify:track:3uJFmluXzYedoJcvhpC1AW,"Cardi B, Kanye West, Lil Durk",Hot Shit (feat. Ye & Lil Durk),80,75,0.878,0.685,-5.28,0.225,0.0015,0,0.0753,0.523,157.003,4,211649,spotify,7/1/2022,https://i.scdn.co/image/ab67616d0000b273b629e669238964a725937c1b,https://p.scdn.co/mp3-preview/3b7bb38fd34d6cc497b18456924866c558626d79?cid=774b29d4f13844c495f206cafdad9c86,9B,1,9,10,B,10B,
spotify:track:00imgaPlYRrMGn9o83hfmk,Brent Faiyaz,LOOSE CHANGE,80,70,0.574,0.369,-8.931,0.0814,0.753,0,0.147,0.44,84.975,4,226011,spotify,7/8/2022,https://i.scdn.co/image/ab67616d0000b27353aa764ce919d8aea07947b4,https://p.scdn.co/mp3-preview/fbeab55d51f36c6c26613dd9ef3be5cd49ae5b26?cid=774b29d4f13844c495f206cafdad9c86,1A,0,1,2,A,2A,
spotify:track:3XgGQ1wjo5khvq2UImjyNF,Brent Faiyaz,ALL MINE,80,80,0.617,0.378,-8.54,0.0315,0.428,0.0001,0.11,0.22,141.967,4,216063,spotify,7/8/2022,https://i.scdn.co/image/ab67616d0000b27353aa764ce919d8aea07947b4,https://p.scdn.co/mp3-preview/ab711cebfe920ec29a0af6570f635c7784f535d9?cid=774b29d4f13844c495f206cafdad9c86,9B,1,9,10,B,10B,
spotify:track:5QvW5lK6mkfTegpAK9JOO7,"Fivio Foreign, The Kid LAROI",Paris to Tokyo,71,69,0.642,0.787,-6.389,0.17,0.0185,0,0.288,0.406,146.733,4,130897,spotify,7/8/2022,https://i.scdn.co/image/ab67616d0000b27342a4a2b563fafc8166fb360e,https://p.scdn.co/mp3-preview/3a33dc600bbfe0352750d5f97db33edd792cc7ad?cid=774b29d4f13844c495f206cafdad9c86,5A,0,5,6,A,6A,
spotify:track:3Z7CaxQkqbIs1rewKi6v4W,"Tiësto, Charli XCX",Hot In It,82,82,0.748,0.841,-5.08,0.177,0.0044,0.00000133,0.0413,0.717,123.045,4,129817,spotify,6/30/2022,https://i.scdn.co/image/ab67616d0000b2731e8798f25a1997f0679b2382,https://p.scdn.co/mp3-preview/a0fe8100d40b910d568d2ae2c281925716d25b3d?cid=774b29d4f13844c495f206cafdad9c86,7B,1,7,8,B,8B,
spotify:track:7sA2SKTo1QbTSSYn5YvJC4,Imagine Dragons,Sharks,87,73,0.927,0.642,-4.466,0.0657,0.0079,0,0.279,0.901,123.969,4,190883,spotify,7/1/2022,https://i.scdn.co/image/ab67616d0000b273fc915b69600dce2991a61f13,https://p.scdn.co/mp3-preview/40d40ba62c2ed9f26f5c70fc68e72c6906a38879?cid=774b29d4f13844c495f206cafdad9c86,10A,0,10,11,A,11A,
spotify:track:6Kfoo60npYPdvNxMPMiDpX,Post Malone,Wrapped Around Your Finger,87,72,0.744,0.628,-5.435,0.0287,0.0493,0,0.317,0.539,119.966,4,193565,spotify,6/3/2022,https://i.scdn.co/image/ab67616d0000b27334362676667a4322838ccc97,https://p.scdn.co/mp3-preview/70a5682ffcea914625e97466fe296842309093dd?cid=774b29d4f13844c495f206cafdad9c86,2B,1,2,3,B,3B,
spotify:track:1NvpO1o8SpkdH3txtJQQc7,Post Malone,Lemon Tree,87,69,0.611,0.584,-6.897,0.0301,0.083,0,0.432,0.181,116.106,4,243486,spotify,6/3/2022,https://i.scdn.co/image/ab67616d0000b27334362676667a4322838ccc97,https://p.scdn.co/mp3-preview/d915d2ce0ce748231f008d8bca9f3ec3f66e6bcf?cid=774b29d4f13844c495f206cafdad9c86,11A,0,11,12,A,12A,
spotify:track:67dU06KGaJHLLlo5Y5bkD2,Post Malone,Reputation,87,68,0.314,0.439,-5.726,0.0311,0.671,0,0.181,0.364,180.119,4,248178,spotify,6/3/2022,https://i.scdn.co/image/ab67616d0000b27334362676667a4322838ccc97,https://p.scdn.co/mp3-preview/c0bcd3d722d6363cfa8e3f947ef687de9185975f?cid=774b29d4f13844c495f206cafdad9c86,2B,1,2,3,B,3B,
spotify:track:2OcSE0EXzgUuqkM1NIJPHJ,"Post Malone, The Kid LAROI",Wasting Angels (with The Kid LAROI),87,69,0.583,0.43,-7.748,0.0353,0.801,0,0.0867,0.367,84.967,4,243158,spotify,6/3/2022,https://i.scdn.co/image/ab67616d0000b27334362676667a4322838ccc97,https://p.scdn.co/mp3-preview/1c50808823eb499f9dfc4c4d57674873adb5051d?cid=774b29d4f13844c495f206cafdad9c86,9B,1,9,10,B,10B,
spotify:track:4IxeKzzxUSEgivgtbSbyIK,"Post Malone, Gunna",I Cannot Be (A Sadder Song) (with Gunna),87,68,0.517,0.668,-6.012,0.116,0.0712,0,0.407,0.646,79.782,4,169824,spotify,6/3/2022,https://i.scdn.co/image/ab67616d0000b27334362676667a4322838ccc97,https://p.scdn.co/mp3-preview/0fb4d96642a918b256a10724e9b8512d55c66825?cid=774b29d4f13844c495f206cafdad9c86,1B,1,1,2,B,2B,
spotify:track:2meHtZ7N97pJfvTL4hYtfv,Post Malone,Insane,87,67,0.645,0.671,-7.208,0.0459,0.0597,0.000008,0.11,0.365,82.546,4,169661,spotify,6/3/2022,https://i.scdn.co/image/ab67616d0000b27334362676667a4322838ccc97,https://p.scdn.co/mp3-preview/689637a15c94bfeb7ace1fb03422ecc6641f77b5?cid=774b29d4f13844c495f206cafdad9c86,10A,0,10,11,A,11A,
spotify:track:6R9c642Hs3tOdLowjYaWt2,"Post Malone, Fleet Foxes",Love/Hate Letter To Alcohol (with Fleet Foxes),87,63,0.475,0.569,-7.073,0.0343,0.037,0.0013,0.232,0.0395,108.007,4,183816,spotify,6/3/2022,https://i.scdn.co/image/ab67616d0000b27334362676667a4322838ccc97,https://p.scdn.co/mp3-preview/d1c6fd5ed15b2232fad8c886fd247c6d14e77d3f?cid=774b29d4f13844c495f206cafdad9c86,4A,0,4,5,A,5A,
spotify:track:1oc92BMKYkNxK17C2GtyRM,Polo G,Distraction,82,74,0.713,0.689,-5.99,0.255,0.16,0,0.136,0.63,156.934,4,171319,spotify,6/3/2022,https://i.scdn.co/image/ab67616d0000b2731d78b2b8ab8d17f60a426b53,https://p.scdn.co/mp3-preview/af980a9cf9702dfa7f0a3b8f27a4dd9f8befcb77?cid=774b29d4f13844c495f206cafdad9c86,11B,1,11,12,B,12B,
spotify:track:5Ja2u1FPlVxrxeMWEa2dcn,Post Malone,When I’m Alone,87,63,0.485,0.656,-6.121,0.0528,0.0346,0,0.155,0.106,140.107,4,195111,spotify,6/3/2022,https://i.scdn.co/image/ab67616d0000b27334362676667a4322838ccc97,https://p.scdn.co/mp3-preview/8938d576ee48f70fdc6810483f18a47efc3fef2c?cid=774b29d4f13844c495f206cafdad9c86,10A,0,10,11,A,11A,
spotify:track:7JyFwJC3uRpiNfq7oKafgn,Post Malone,Euthanasia,87,60,0.301,0.303,-12.39,0.0458,0.177,0.031,0.0979,0.0384,141.997,4,145796,spotify,6/3/2022,https://i.scdn.co/image/ab67616d0000b27334362676667a4322838ccc97,https://p.scdn.co/mp3-preview/b10c536ffdae405265be18ec1cca3384610b8180?cid=774b29d4f13844c495f206cafdad9c86,4B,1,4,5,B,5B,
spotify:track:4C6Uex2ILwJi9sZXRdmqXp,Nicki Minaj,Super Freaky Girl,85,88,0.95,0.891,-2.653,0.241,0.0645,0,0.309,0.912,133.01,4,170977,spotify,8/12/2022,https://i.scdn.co/image/ab67616d0000b273c2b3ab9829aefad24fa2c1bc,https://p.scdn.co/mp3-preview/3d5e6eedb046227d3c1186ffd018314a49c9a2e4?cid=774b29d4f13844c495f206cafdad9c86,2B,1,2,3,B,3B,
spotify:track:6i1g5ZRmJZAkDwBaUZ3f2i,Luar La L,Caile,72,88,0.704,0.756,-4.948,0.448,0.298,0.00000375,0.0852,0.461,121.737,3,141340,spotify,12/18/2020,https://i.scdn.co/image/ab67616d0000b27305c2cc3e87e9aa15d9db3dd9,https://p.scdn.co/mp3-preview/c99ae164f1287feed268eb7303bebcd19024b4a3?cid=774b29d4f13844c495f206cafdad9c86,0B,1,0,1,B,1B,
spotify:track:79HZAZNnOE97rb2hnI0XQr,"Rauw Alejandro, Lyanno, Brray",LOKERA,88,89,0.834,0.828,-2.657,0.0452,0.21,0.00000591,0.103,0.58,102.019,4,195294,spotify,7/25/2022,https://i.scdn.co/image/ab67616d0000b273012295fda22036d0b60efaa6,https://p.scdn.co/mp3-preview/e15d9ff25051f35e8ad9c4e6d78c3c8efa458a2c?cid=774b29d4f13844c495f206cafdad9c86,11A,0,11,12,A,12A,
